,ObjID,mjd,ra,dec,z,zErr,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,modelFluxIvar_u,modelFluxIvar_g,modelFluxIvar_r,modelFluxIvar_i,modelFluxIvar_z
9035,1237645941297578551,51078,63.2262706240339,-1.1954766318207,0.43545200000000006,0.057170000000000006,0.41886090000000004,0.6599964,3.657125,7.605392,10.53036,11.5567,40.88541,17.7317,7.874103999999999,0.6104571
9036,1237645941297578827,51078,63.307784196592706,-1.2166988343642,0.7075,0.063957,0.35325619999999996,0.677653,1.3830790000000002,3.6774089999999995,5.275348999999999,9.432085,31.98119,15.4186,6.850275999999999,0.5120733000000001
9037,1237645941297643640,51078,63.4456857266615,-1.19138565223987,0.245496,0.12725699999999998,-0.0076699690000000004,2.2987900000000003,5.1123709999999996,8.062978999999999,11.20457,23.02477,58.04521,29.81703,13.370270000000001,1.084191
9038,1237645941297643651,51078,63.471939822417795,-1.22275288892597,0.503267,0.125314,0.21533470000000002,0.2434091,0.68155,2.447527,1.670076,26.09845,92.52611999999999,45.77233,18.80471,1.440649
9039,1237645941297643957,51078,63.3495673134776,-1.15841647649773,0.625695,0.13988399999999998,0.2849467,0.3217542,0.6830392,2.548244,1.308845,19.67059,70.592,36.90781,15.1562,1.166567
9040,1237645941297643993,51078,63.38614636801821,-1.06731112248912,0.482814,0.027654,-0.02359015,0.230231,1.814909,4.284567,7.28235,14.6393,50.84132,24.03953,10.40541,0.7940778000000001
9041,1237645941297644051,51078,63.427496927667704,-1.11190268735865,0.44366700000000003,0.041447000000000005,-0.7464895,1.034543,4.835212,10.19496,16.335639999999998,17.686510000000002,49.69339,23.66631,10.211089999999999,0.8157299
9042,1237645941297644083,51078,63.462078755206605,-1.0858546472294202,0.438488,0.031143,0.5298050999999999,0.3635928,2.613141,5.507186,8.108106,20.88327,73.39541,34.5276,14.784329999999999,1.168774
9043,1237645941297644207,51078,63.367304810392504,-1.0742984234751098,0.6573,0.134494,0.2247393,0.18808699999999998,0.6375635000000001,2.425435,0.03217189,10.17486,34.52572,17.08158,7.553558,0.580006
9044,1237645941297709417,51078,63.4960014972258,-1.23406720026663,0.655637,0.08382,0.440589,1.379987,2.233506,3.1171349999999998,0.7455451999999999,20.12925,69.89349,32.78573,14.73998,1.206817
9045,1237645941297709443,51078,63.513278833540795,-1.1980036420135,0.454925,0.07824099999999999,0.9346597,1.00589,2.883715,4.421261,4.973098,12.54014,44.575559999999996,20.55191,9.545014,0.7557149000000001
9046,1237645941297709458,51078,63.523739822073296,-1.0780626844975,0.583868,0.119066,0.44001320000000005,0.7485506,1.7630880000000002,2.568346,1.328194,21.63915,78.88183000000001,38.6473,17.30265,1.4150459999999998
9047,1237645941297709599,51078,63.610230581356,-1.2210927477596298,0.407117,0.10133400000000001,0.5746929000000001,1.409537,4.524481,7.266402,7.637869,11.50046,41.40719,18.2054,8.501071000000001,0.6620256
9048,1237645941297709612,51078,63.6176462706604,-1.1317825073374699,0.277192,0.09862699999999999,0.9360473,2.394952,4.747413,6.498271,8.933487,9.077422,30.89211,14.47499,6.878972999999999,0.5256779
9049,1237645941297709693,51078,63.506767867858294,-1.0933954660552099,0.437173,0.113696,-0.447974,0.5110833,1.50492,2.2253060000000002,3.8288870000000004,12.15418,40.00254,15.39812,9.0144,0.6521389
9051,1237645941297709781,51078,63.554545969679296,-1.12170132153589,0.416975,0.147592,0.04899938,0.3944747,1.132778,1.7694299999999998,1.115578,15.809379999999999,55.809490000000004,26.639029999999998,12.09858,0.9317455
9052,1237645941297709888,51078,63.627585948759005,-1.2299880936958898,0.428113,0.131615,-0.1226603,0.5751569000000001,0.9140788000000001,1.374008,1.135199,22.42621,78.29265,38.09742,17.2047,1.271059
9053,1237645941297709905,51078,63.640636112216605,-1.1522636877219499,0.509825,0.07658,0.55305,0.44553919999999997,2.2410259999999997,4.008341000000001,9.279999,6.227675,22.41145,10.03825,4.71139,0.3495139
9054,1237645941297710076,51078,63.50946117731621,-1.22288634780342,0.490588,0.061234000000000004,0.3568866,0.3434627,1.360243,1.455324,2.7162919999999997,9.172137,31.55027,14.51914,6.825061,0.5369574
9056,1237645941297774972,51078,63.72048569429629,-1.15317765903783,0.367317,0.122759,0.01476069,1.338506,4.579389,7.8129789999999995,8.229306,11.55129,35.32222,16.92811,7.901242999999999,0.6194644
9057,1237645941297775098,51078,63.672360078681,-1.10792915102691,0.203843,0.095123,0.48696480000000003,1.6639439999999999,2.807277,3.4028099999999997,4.021016,14.033829999999998,47.07454,22.8937,11.24189,0.8635375
9058,1237645941297775116,51078,63.680138611684,-1.21354209297117,0.36246799999999996,0.11715999999999999,-0.1713416,1.3107950000000002,3.5168739999999996,5.08624,9.479691,10.1968,33.304629999999996,13.460370000000001,7.113473,0.5195957
9059,1237645941297775272,51078,63.773585263372404,-1.07900171652618,0.44699399999999995,0.063698,0.6361806999999999,0.8699203000000001,2.932442,3.669141,4.9320010000000005,16.17138,60.24066,27.67073,13.09877,0.9814911000000001
9060,1237645941297775548,51078,63.646569704330794,-1.24473150183946,0.522572,0.07596,0.01255786,0.1775257,0.8776115,2.052787,1.7111610000000002,12.53685,45.26999,20.67582,9.120192,0.6950866
9064,1237645941297840159,51078,63.798079723048495,-1.22742566115409,0.390316,0.135033,3.4138300000000002e-06,1.948546e-06,2.8439429999999997e-06,9.809901,1.7007390000000002e-05,21.380679999999998,86.37626999999999,38.60354,10.763760000000001,1.2256120000000001
9065,1237645941297840377,51078,63.85308759362329,-1.1447144073908702,0.100243,0.02678,4.08185,21.55519,51.36224,78.83559,107.4776,6.793589999999999,14.673739999999999,5.96137,2.7597259999999997,0.2969478
9066,1237645941297840452,51078,63.8227417616446,-1.24073183937578,0.11783800000000001,0.047388,0.9631965,4.755918,8.252312,11.62323,12.57793,5.932004,18.51517,8.667338,4.0469230000000005,0.32895749999999996
9068,1237645941297840608,51078,63.79166491391089,-1.16734035809956,0.442989,0.081113,0.6999884,0.8531933,2.6968080000000003,4.195028,4.899769999999999,18.794810000000002,71.72634000000001,31.831120000000002,13.86716,1.10765
9070,1237645941297840713,51078,63.8836715272075,-1.07103644321318,0.299714,0.075204,1.847566,4.423637,10.02643,15.67777,22.86721,9.267334,29.723000000000003,13.46826,6.184753,0.5131644000000001
9071,1237645941297840715,51078,63.8838840348485,-1.15210181513825,0.518262,0.10408599999999998,-0.15852850000000002,0.8152198,2.249207,3.7655440000000002,8.202392999999999,16.46846,55.11731999999999,25.14072,10.74992,0.8387030000000001
9072,1237645941297905994,51078,63.9530287094466,-1.18727456945372,0.482918,0.18313,0.9238697,1.483738,2.469275,3.4858830000000003,3.2541439999999997,13.764970000000002,52.08515,24.37644,10.97813,0.8829072
9073,1237645941297906061,51078,64.066651650146,-1.1676107178213702,0.293142,0.033044,3.412086,7.849676,16.96454,22.854689999999998,31.81885,5.170977,16.79937,7.656045,3.6147339999999994,0.3036586
9074,1237645941297906063,51078,64.0700287572225,-1.12389804963366,0.23765,0.05281,0.1025327,3.6950339999999997,12.54464,21.183510000000002,29.73002,15.72101,49.05988,18.996589999999998,8.465503,0.7892342
9075,1237645941297906185,51078,64.0486755175385,-1.08758631610755,0.31951799999999997,0.042460000000000005,0.353265,3.112323,13.69035,22.80087,31.474490000000003,13.3136,42.16689,15.6597,7.035892,0.6470090000000001
9077,1237645941297906326,51078,64.00756207935221,-1.20172758879285,0.431496,0.069787,-0.8847429,0.4295245,2.5847900000000004,3.569747,7.986057000000001,3.397842,12.34975,6.164129,2.5174990000000004,0.1940137
9078,1237645941297906426,51078,63.9451308524332,-1.08749253679255,0.797063,0.045962,-0.4088868,-0.01401404,0.5959708,3.5426059999999997,4.359331,7.329617,27.590190000000003,12.54677,5.346442,0.42158140000000005
9079,1237645941297906499,51078,64.06121756185571,-1.08135955689782,0.302037,0.175017,-0.13427460000000002,0.5128731,1.042727,2.364911,1.8114830000000002,12.10337,44.31387,20.37646,5.762068,0.7661336999999999
9081,1237645941297971605,51078,64.11727983642939,-1.18091184009317,0.275492,0.098229,1.6768470000000002,3.693281,7.244812,9.266496,10.023810000000001,14.025970000000001,47.885059999999996,21.73798,10.749080000000001,0.9086636
9082,1237645941297971641,51078,64.17641930657,-1.05038968121713,0.668578,0.141728,2.463946,-0.3308366,-0.3857949,0.18979939999999998,-3.4634080000000003,5.115234,21.3232,9.85484,4.63775,0.3657683
9083,1237645941297971656,51078,64.2046773113564,-1.08801756463436,0.586585,0.18653599999999998,4.385186,0.3896022,-0.15603989999999998,0.13568139999999998,0.6984074,2.498358,10.33177,4.721247,2.2480919999999998,0.1766661
9084,1237645941297971694,51078,64.1029266580798,-1.22186003532827,0.40607,0.057374,2.044998,3.4120209999999997,11.15807,16.31563,21.63351,5.208749,15.904160000000001,7.592122,3.593811,0.28075279999999997
9085,1237645941297971705,51078,64.1117360363253,-1.18037256584529,0.171966,0.040768,1.817264,7.428732000000001,16.894920000000003,27.40728,36.85518,8.535789,24.87376,10.83789,5.028697,0.4404879
9086,1237645941297971750,51078,64.1308933744335,-1.06599508198187,0.575013,0.06329299999999999,1.254176,1.243082,3.7132690000000004,7.6740070000000005,13.643429999999999,10.52697,37.95752,17.35274,8.044518,0.6224138000000001
9087,1237645941297971979,51078,64.1450741150649,-1.1048339329978,0.47702,0.08114600000000001,0.5686066,0.3999076,1.672665,2.787516,6.530001,21.581039999999998,87.90294,38.5214,18.10926,1.361674
9089,1237645941297972009,51078,64.1656563039544,-1.23778268246082,0.39514099999999996,0.112007,-0.1630655,0.6422423,2.177587,3.113082,3.572743,14.787,53.354659999999996,23.143420000000003,11.0054,0.8535934999999999
9090,1237645941297972056,51078,64.2073822081491,-1.1700712798330701,0.46749799999999997,0.121677,-1.030333,3.629336,9.953799,19.106679999999997,23.94301,0.4076665,1.337717,0.608191,0.28245479999999995,0.02166455
9092,1237645941298036813,51078,64.2964107666874,-1.06503353601219,0.756841,0.142786,0.03065626,0.3486289,0.03009008,4.051265,0.05722871,16.31825,57.772580000000005,27.83646,11.1775,1.014632
9093,1237645941298036815,51078,64.3009542443292,-1.06556029035547,0.719363,0.043483999999999995,0.20267720000000003,0.1263701,1.1055979999999999,4.248181,5.675553,25.89971,103.4954,44.02277,18.00902,1.551887
9094,1237645941298036869,51078,64.331370024533,-1.07186175904959,0.7712479999999999,0.050379,0.06875079,-0.2901218,0.1854155,0.8521835999999999,0.5400014,21.33438,83.77209,38.8411,16.70296,1.319887
9095,1237645941298036884,51078,64.3591629176419,-1.07323776112775,0.577642,0.09650800000000001,0.15134589999999998,0.11969080000000001,0.5889220000000001,2.0311369999999997,1.222933,21.76543,83.41964,39.0998,16.32968,1.365226
9096,1237645941298037095,51078,64.26895370918629,-1.16279156987493,0.431716,0.148593,0.14911129999999997,0.6764680000000001,1.614562,2.360673,1.6342809999999999,25.12671,88.9404,40.644659999999995,18.11798,1.5037200000000002
9097,1237645941298037265,51078,64.3047271272078,-1.1102394769061001,0.38717199999999996,0.08723600000000001,0.40003259999999996,0.7221859,2.346781,0.404588,0.6846401999999999,20.36003,81.01954,35.86192,17.995060000000002,1.4027399999999999
9098,1237645941298037371,51078,64.3867501489943,-1.15435126543441,0.48117600000000005,0.10723599999999998,1.07935,1.182304,3.148206,3.900747,3.498061,8.753017999999999,31.34773,14.19019,6.453175,0.5340626
9099,1237645941298037408,51078,64.2628258207473,-1.23968321669701,0.551283,0.058658,0.09629873,0.40800640000000005,1.819736,4.684627,9.515013,13.46635,48.037079999999996,20.3337,9.038474,0.7016951
9100,1237645941298037457,51078,64.29831004240721,-1.1035727635687,0.6839770000000001,0.065386,-0.33649359999999995,0.7013776999999999,1.7326689999999998,4.427269,7.939085,14.7697,48.663579999999996,22.152479999999997,9.654486,0.7615354999999999
9101,1237645941298037515,51078,64.3473188802136,-1.19493102989223,0.477914,0.092236,0.5138035,0.6201191,1.930491,3.227023,3.854371,14.14476,52.7155,23.36877,10.52736,0.8530574000000001
9102,1237645941298037581,51078,64.2694323126815,-1.14452205424773,0.47198599999999996,0.138276,-0.1999526,0.09278189,-0.2934935,2.016943,0.46895640000000005,10.87147,40.93067,18.500410000000002,7.914224000000001,0.6552195
9103,1237645941298037639,51078,64.3765994981734,-1.12690137498257,0.192642,0.15953900000000001,0.06654516,0.3555505,0.319527,1.942323,1.706307,21.828110000000002,78.9016,38.35487,15.67094,1.257919
9106,1237645941298102815,51078,64.4661028594119,-1.09012757149376,0.396077,0.09740700000000001,0.5893134,0.9252084,1.952147,2.536675,2.825081,16.113879999999998,57.346230000000006,26.957620000000002,12.52165,0.9709939000000001
9107,1237645941298102834,51078,64.4904430667962,-1.08504159164689,0.286587,0.053398,0.15607220000000002,2.798486,10.2283,17.76983,26.67411,12.05769,37.01767,15.55759,6.962022,0.5827339
9108,1237645941298102845,51078,64.49491543091911,-1.06615223824025,0.256492,0.100174,0.1549569,0.7684858,1.300999,1.370771,1.5036889999999998,15.43105,53.060590000000005,25.89045,11.67561,0.8833266
9109,1237645941298102851,51078,64.5047201798798,-1.19060013458168,0.404003,0.099202,0.8410998,0.8912211999999999,1.863416,2.079232,2.492477,18.906029999999998,70.23903,32.10015,14.80735,1.155478
9110,1237645941298102866,51078,64.5183320893026,-1.08567928178908,0.3116,0.0882,0.7829895,1.836612,3.097354,2.6965060000000003,3.269788,8.682558,29.16947,13.72379,6.504142,0.5138228
9111,1237645941298102939,51078,64.4150253357744,-1.15194419666787,0.47700200000000004,0.107983,-0.212792,0.3557802,1.0583420000000001,0.7785262,2.5070799999999998,22.01546,78.15811,35.48113,16.22363,1.209492
9112,1237645941298102990,51078,64.4542883929575,-1.2427539512783898,0.508779,0.076267,0.5578835999999999,0.409252,1.6346450000000001,3.150197,2.8986810000000003,19.1863,70.79149,29.98077,12.88085,1.049944
9113,1237645941298103039,51078,64.4876074191252,-1.1984552945199398,0.388809,0.10250699999999999,0.07362065,0.8889165000000001,2.287502,2.410183,5.425772,15.103110000000001,51.942479999999996,23.34255,10.52319,0.7805913000000001
9114,1237645941298103078,51078,64.5274429365354,-1.13728998265926,0.018015,0.0871,-0.1884566,0.3038836,1.158425,-0.05948722,0.9147133,18.230539999999998,68.52013000000001,30.29852,14.348410000000001,1.061979
9115,1237645941298168322,51078,64.57146481338161,-1.2354570636443603,0.331782,0.096096,0.4388619000000001,2.181263,5.978107,7.928485,11.17774,18.51653,54.402390000000004,22.82935,11.14696,0.9003165999999999
9116,1237645941298168352,51078,64.5897883546321,-1.0976586839861802,0.40909,0.054855999999999995,0.06394362,0.7699594,4.436217,8.930204,10.70098,6.979717,24.39162,10.91745,4.971753,0.3940692
9117,1237645941298168371,51078,64.6092291563032,-1.1576495140157201,0.29653,0.139784,0.1475595,2.21444,5.549592,8.675898,10.54166,18.11681,51.849340000000005,23.293770000000002,11.0439,0.9044902
9118,1237645941298168527,51078,64.5655698663341,-1.11028975741509,0.429084,0.05364,-0.4388767,0.8367728999999999,3.637985,7.515198,11.75015,11.444239999999999,35.77587,16.28783,7.299186,0.5486006999999999
9119,1237645941298168546,51078,64.57472478624899,-1.0949231368465602,0.39614699999999997,0.151068,-0.3453567,0.5063879,1.214487,1.9361560000000002,1.509786,16.06863,51.719570000000004,24.62921,11.410680000000001,0.8994622999999999
9120,1237645941298168698,51078,64.6717849024999,-1.08054113880195,0.686624,0.058809,0.9818377,1.03851,2.379092,5.457818,6.012325,10.34116,33.78526,16.16713,7.528036999999999,0.5676816
9121,1237645941298168739,51078,64.5439156836569,-1.17104297453329,0.804003,0.085396,0.11408689999999999,0.15417979999999998,0.4175398,1.629632,2.842292,24.13713,84.58734,39.40807,17.05375,1.255283
9122,1237645941298168840,51078,64.66642774709601,-1.1961599767947702,0.752616,0.11018,-0.07043026,0.3294072,0.8654869000000001,2.426046,5.489135,9.242785000000001,29.92776,13.832989999999999,6.572048,0.4798052
9123,1237645941298233778,51078,64.71075074222779,-1.2450387315225901,0.37631,0.054763,0.05675452,1.5327389999999999,8.479771000000001,13.80967,16.91185,9.449278,28.76707,11.43027,5.394975,0.4363577
9124,1237645941298233825,51078,64.74878079134639,-1.16599971876702,0.8076270000000001,0.10596199999999999,0.530945,0.7096735,0.9848709999999999,1.873519,2.740358,23.990289999999998,77.84504,39.34871,18.24492,1.33066
9125,1237645941298233964,51078,64.6914445097794,-1.093535621355,0.41942700000000005,0.040195999999999996,0.40136740000000004,1.336935,6.799116000000001,13.000739999999999,22.78172,3.687524,11.74193,4.83674,2.480969,0.1882291
9126,1237645941297447711,51078,62.9999190754074,-1.22890591695371,0.5762689999999999,0.087883,-0.07122225,0.07626965,0.234988,1.775037,4.795587,19.2219,67.70692,32.37726,14.19549,1.004255
9127,1237645941297512498,51078,63.1250919979929,-1.16504298812328,0.558258,0.156329,0.03119493,0.1725523,-0.17647449999999998,0.7278116,-0.36813429999999997,21.623160000000002,65.0182,38.663990000000005,16.401770000000003,1.193908
9128,1237645941297512509,51078,63.1355099529375,-1.18131938466245,0.455499,0.043074,0.1320086,0.2906817,2.3330319999999998,4.939763,7.257378,19.52543,68.03743,31.04056,13.44475,1.002472
9129,1237645941297512866,51078,63.1013936197916,-1.18909308824629,0.142716,0.064897,0.576344,5.3716230000000005,13.14229,19.41178,25.438129999999997,14.876629999999999,38.68915,17.44487,8.265804,0.7103849
9131,1237645941297513018,51078,63.042542258637,-1.1242167941840902,0.563487,0.02862,0.4161214,1.013772,5.161163,15.067520000000002,27.31648,5.467454,18.318070000000002,8.371422,3.557628,0.2737595
9132,1237645941297513365,51078,63.1765859392648,-1.1159090367622502,0.546024,0.03277,-0.2287308,-0.2767348,0.9952865,2.540047,5.363536,12.6592,44.2659,20.60811,9.20658,0.666447
9133,1237645941297513403,51078,63.1378839244179,-1.1317238171483002,0.056607000000000005,0.136047,-0.1957364,0.46191109999999996,0.40376599999999996,3.1173,7.021833,4.516099,16.316110000000002,8.220609,3.631392,0.26418850000000005
9134,1237645941297578376,51078,63.2509404378378,-1.1978019554964099,0.47374799999999995,0.09845,-0.08580841,0.1508783,0.4233241,2.650146,2.288641,19.053539999999998,70.13685,34.40807,14.06504,1.0478180000000001
9135,1237645941297578389,51078,63.265718854749295,-1.20808002930869,0.21456399999999998,0.07697000000000001,0.1132914,1.42872,2.730614,3.9625480000000004,4.124352,13.410079999999999,43.02793,20.47081,9.582607000000001,0.7319051999999999
9136,1237645941297578427,51078,63.293562049289704,-1.2416343272102899,0.373927,0.15018099999999998,0.5363004,1.3529930000000001,2.18705,2.639671,3.11098,17.955920000000003,64.14301,30.029420000000002,14.15339,1.064495
9137,1237645941297578440,51078,63.3043877079357,-1.2395002326188798,0.42593400000000003,0.146471,0.01141916,1.0850739999999999,3.3595339999999996,6.8691580000000005,7.585042999999999,13.33598,44.3558,19.16168,8.737921,0.6872279
9138,1237645941297578513,51078,63.204618511638,-1.17187512422169,0.7761279999999999,0.135537,0.2203462,0.5123111,1.001995,2.084791,4.32777,16.597820000000002,58.7586,29.5017,12.19737,0.8793294
9139,1237645941297578528,51078,63.213138657052404,-1.23425979286758,0.555347,0.04696,0.7653254,0.5693252,2.803615,7.8376529999999995,11.89818,10.05338,38.12085,16.79792,7.134464,0.5501513000000001
9140,1237645941297578566,51078,63.231964759503605,-1.1364726079726202,0.7146319999999999,0.07811799999999999,0.2685528,0.3375017,0.6965219,1.623246,1.8749049999999998,26.146910000000002,99.34673000000001,51.7173,21.1554,1.5352780000000001
9141,1237645941297578583,51078,63.245623222414295,-1.07506428633109,0.36635700000000004,0.10570999999999998,0.3928994,0.5050294,1.536122,1.057971,0.5734778,9.275195,33.46577,16.29671,7.532083999999999,0.5673606
9142,1237645941297578671,51078,63.300578458147896,-1.13209323991407,0.579045,0.076985,0.01139425,0.20212850000000002,0.9641514000000001,2.351039,4.930764,21.35011,77.16734,37.142179999999996,15.59395,1.132341
9144,1237645941297578846,51078,63.3372235716274,-1.09203053887043,0.243767,0.123009,0.22945639999999998,0.3723835,0.2786425,1.7986830000000003,2.325107,19.04469,65.20736,35.64483,14.26322,1.055676
9146,1237645941297643890,51078,63.427777330263204,-1.21265028917443,0.553275,0.164659,1.059061,1.263305,2.403299,3.341879,2.996482,11.44695,38.99458,19.146320000000003,8.650696,0.6796678
9147,1237645941297643914,51078,63.4734296154624,-1.1798093232979399,0.09714600000000001,0.07846399999999999,0.16590610000000003,4.764867,5.6401,6.705706,8.740194,2.737359,8.792649,4.152823000000001,1.87851,0.1546507
9148,1237645941297644081,51078,63.4549636460195,-1.1095812666654299,0.475078,0.098623,0.08745492,0.327517,1.165867,2.015851,5.257333999999999,17.39706,61.421730000000004,30.89678,13.60609,1.011542
9149,1237645941297644100,51078,63.4764067948026,-1.2290212606373,0.394368,0.100462,0.1019919,0.8760754999999999,2.7406509999999997,3.8924879999999997,6.156512,16.499979999999997,54.01923000000001,25.499589999999998,11.64706,0.7993319000000001
9150,1237645941297644113,51078,63.4877175997671,-1.13403724193024,0.471879,0.043235,0.20401860000000002,0.6693806999999999,3.6148550000000004,7.642717,11.92516,13.22075,44.50059,20.86889,8.954874,0.7079613
9153,1237645941297709158,51078,63.4931790186955,-1.14932914723332,0.101049,0.083026,3.456982,12.246210000000001,182.3736,60.866119999999995,277.0644,13.47505,5.469639,0.15788039999999998,0.4189704000000001,0.2307605
9154,1237645941297709473,51078,63.5352285502917,-1.05231628142233,0.605798,0.108518,0.6769328,0.6605664000000001,1.6441150000000002,2.735176,4.283456,21.2322,82.39277,40.19789,17.91686,1.428304
9155,1237645941297709526,51078,63.5688526779826,-1.18274835197206,0.7458279999999999,0.15349100000000002,0.8412079,0.9027006,1.380634,1.8648049999999998,1.740219,22.3147,87.29205999999999,43.06358,19.696679999999997,1.504981
9156,1237645941297709700,51078,63.5141711777641,-1.23032153380905,0.329691,0.075737,0.3463153,0.03081326,1.023798,2.523957,2.068362,17.59252,70.40304,31.3238,13.630320000000001,1.056985
9157,1237645941297709706,51078,63.5172273855402,-1.2135261899131002,0.30451100000000003,0.0623,0.4809313,0.41224350000000004,1.427068,1.197527,1.531407,18.24502,68.11988000000001,31.235090000000003,14.54238,1.090471
9158,1237645941297709824,51078,63.58000031388121,-1.22078326341835,0.439183,0.074737,0.43581329999999996,0.5856647,2.144229,2.662388,3.165073,10.912939999999999,40.32997,18.092760000000002,8.548165,0.6534365
9159,1237645941297774660,51078,63.711036625158,-1.19811633131454,0.559075,0.041097,0.9862042,1.961512,7.780336,19.22681,36.819959999999995,12.88317,19.134179999999997,11.20754,5.642965,0.6330788
9160,1237645941297774992,51078,63.6794403739085,-1.1088972366716698,0.397839,0.070438,1.433101,2.6691439999999997,7.2823649999999995,10.91819,15.2325,11.617180000000001,40.51746,18.3607,8.781814,0.7009309
9161,1237645941297775030,51078,63.786285453104895,-1.05872698143881,0.464212,0.076928,0.6863819,0.5060076,1.7563090000000001,2.7429490000000003,4.273478,22.351589999999998,89.26915,42.069359999999996,19.28952,1.454234
9162,1237645941297775278,51078,63.7795544988688,-1.1628755880016202,0.366697,0.10562200000000001,0.6280806999999999,1.478145,3.931426,5.220446,9.304411,9.013075,31.2832,14.039420000000002,6.694257,0.5028296
9163,1237645941297775460,51078,63.7391248123264,-1.11346170680648,0.43586899999999995,0.11506199999999998,0.2230471,0.5753188,1.443724,2.161772,3.981588,18.28592,67.20561,31.64255,14.77765,1.0513379999999999
9164,1237645941297775516,51078,63.7780821533928,-1.12158880680978,0.716143,0.065385,0.340577,0.20641460000000003,0.7734173000000001,2.342917,4.198853,25.02619,99.74837,46.60542,20.001620000000003,1.4554200000000002
9165,1237645941297840610,51078,63.795684998751106,-1.15440384288242,0.40586500000000003,0.085569,0.571601,1.172358,4.074597,6.595325,9.034647,12.76005,44.625,19.96586,8.836397999999999,0.7053093
9166,1237645941297840627,51078,63.8100810989586,-1.14062551435848,0.44295500000000004,0.137683,0.4502899,1.5196450000000001,3.772444,6.297301,6.830122,10.21212,30.35271,15.705689999999999,7.072922999999999,0.5689377
9167,1237645941297840728,51078,63.89594000636029,-1.1962050656098502,0.369842,0.083827,0.1743152,0.6129394,2.481101,3.194716,6.029179,22.42991,83.1152,34.92351,15.48829,1.200919
9168,1237645941297840734,51078,63.9032299947705,-1.0778509750112701,0.312614,0.044571,1.131642,4.447948,18.91965,35.2131,53.91239,5.56261,17.34799,7.265516000000001,3.1740169999999996,0.26803790000000005
9169,1237645941297840760,51078,63.9357763511126,-1.17458234758823,0.269332,0.06550800000000001,1.217955,1.6706599999999998,2.19103,1.650737,0.6994883000000001,5.725292,20.73387,9.949525,4.395409,0.35249440000000004
9170,1237645941297840852,51078,63.84635746632689,-1.14235802138579,0.512196,0.134999,0.25625149999999997,0.2992639,1.373215,2.310327,0.8352763000000001,19.41038,72.28968,32.40508,13.977279999999999,1.112488
9171,1237645941297840871,51078,63.86723480927171,-1.13738130832721,0.43105699999999997,0.11006099999999999,0.3339176,0.9093773999999999,2.598872,3.203491,2.311948,5.401322,19.05119,8.903536,3.934907,0.31168049999999997
9172,1237645941297840884,51078,63.877829546247796,-1.20130312770778,0.436889,0.07520700000000001,0.3051974,0.3515762,2.092694,2.562325,3.107191,14.31393,56.1109,23.72355,10.64909,0.8113357
9173,1237645941297840963,51078,63.805711235155,-1.10650591750631,0.616028,0.033411,0.157116,-0.12104870000000001,0.6821874,1.7697580000000002,2.643352,21.34009,86.37444,38.432809999999996,16.49465,1.244726
9174,1237645941297906304,51078,63.9803795664492,-1.18708657385777,0.715176,0.074211,0.2786947,0.3623592,1.507306,5.7148900000000005,11.78973,21.02637,82.03038000000001,35.57788,14.029079999999999,1.085164
9175,1237645941297906310,51078,63.988551396191596,-1.2209977048546299,0.549567,0.079295,0.8419677999999999,1.124089,4.001521,8.012976,17.86368,1.4596280000000001,5.28674,2.38607,1.073796,0.08186639999999999
9176,1237645941297906460,51078,64.0000082021807,-1.09253289787271,0.19603099999999998,0.056723,0.15839189999999997,-0.1266375,0.6758053,3.0720169999999998,3.545522,12.108189999999999,48.79535,22.11942,9.197728999999999,0.7199948
9177,1237645941297971539,51078,64.1606546290424,-1.08704952715912,0.517009,0.133962,-0.20587719999999998,1.078088,2.6856139999999997,5.096030000000001,7.098324000000001,14.860879999999998,49.91551,21.879720000000002,10.12566,0.8114346
9178,1237645941297971766,51078,64.1404335254692,-1.1517626732656998,0.451103,0.102647,1.055209,2.554208,7.391616,12.84577,16.23376,8.1353,28.00944,11.9832,5.557163,0.4621798
9179,1237645941297971903,51078,64.2374637014282,-1.22986792610058,0.41476999999999997,0.073699,1.257911,2.134353,5.72765,8.189548,11.48495,12.90284,47.4869,19.92995,9.485795,0.7835579
9180,1237645941297971937,51078,64.1097110918197,-1.19237447591501,0.383071,0.104993,0.02838715,0.5566236999999999,1.672161,2.2696330000000002,3.555649,10.66847,39.71802,17.11564,8.006275,0.6269286999999999
9181,1237645941297971989,51078,64.1491816924546,-1.06261336279122,0.431176,0.045065,-0.07436928,0.5601577,2.737623,5.151473999999999,7.212656,11.84111,40.589,17.80044,8.323083,0.6556357
9182,1237645941298036844,51078,64.3196909416865,-1.13849883109726,0.228994,0.043108999999999995,1828.779,14777.08,26374.25,29816.76,8009.32,0.0069263219999999995,0.01565045,0.006108214,0.0023398810000000003,0.00035954910000000006
9183,1237645941298037005,51078,64.3824012749297,-1.1332511018337401,0.095188,0.011774,8.200871000000001,55.400780000000005,144.0558,226.1485,323.9442,5.196102,7.4714979999999995,2.465585,1.135702,0.15496559999999998
9184,1237645941298037218,51078,64.2537423706618,-1.0643711825014,0.491346,0.13745,0.7510187,1.595063,3.395043,5.399972,8.523603999999999,12.249039999999999,42.36322,18.644579999999998,9.060605,0.7069864
